IND,YEAR,EMP,WAGE,CAP,INDOUTPT,N,W,K,YS,REC,YEARM1,ID,NL1,NL2,WL1,KL1,KL2,YSL1,YSL2
7,1977,1.919,10.3137999,0.4603,96.3899994,0.6518042,2.3334827,-0.7758768,4.5684023,738,1984,106, , , , , , , 
7,1978,2.0050001,10.0797997,0.7612,98.6078033,0.6956441,2.3105333,-0.2728591,4.5911503,739,1977,106,0.6518042, ,2.3334827,-0.7758768, ,4.5684023, 
7,1979,2.0510001,10.0003996,0.7909,100.3583984,0.7183275,2.3026249,-0.2345838,4.608748,740,1978,106,0.6956441,0.6518042,2.3105333,-0.2728591,-0.7758768,4.5911503,4.5684023
7,1980,2.092,10.8353004,0.7362,100.183403,0.7381206,2.3828094,-0.3062535,4.6070027,741,1979,106,0.7183275,0.6956441,2.3026249,-0.2345838,-0.2728591,4.608748,4.5911503
7,1981,2.109,11.1388998,0.6373,98.6743011,0.7462139,2.4104435,-0.4505148,4.5918245,742,1980,106,0.7381206,0.7183275,2.3828094,-0.3062535,-0.2345838,4.6070027,4.608748
7,1982,2.0369999,10.6457996,0.543,99.3806992,0.7114781,2.3651655,-0.610646,4.598958,743,1981,106,0.7462139,0.7381206,2.4104435,-0.4505148,-0.3062535,4.5918245,4.6070027
7,1983,2.0280001,10.6345997,0.4959,100.5633011,0.7070501,2.3641129,-0.701381,4.6107874,744,1982,106,0.7114781,0.7462139,2.3651655,-0.610646,-0.4505148,4.598958,4.5918245
7,1984,1.969,10.7868996,0.4449,101.6801987,0.6775258,2.3783324,-0.8099057,4.6218324,745,1983,106,0.7070501,0.7114781,2.3641129,-0.701381,-0.610646,4.6107874,4.598958
7,1977,0.985,10.4995003,0.4069,95.7071991,-0.0151136,2.3513277,-0.8991879,4.5612936,746,1984,107, , , , , , , 
7,1978,1.075,11.1334,0.4531,97.3569031,0.0723207,2.4099495,-0.7916424,4.5783834,747,1977,107,-0.0151136, ,2.3513277,-0.8991879, ,4.5612936, 
7,1979,1.149,10.7004004,0.7716,99.6082993,0.138892,2.3702812,-0.259289,4.6012454,748,1978,107,0.0723207,-0.0151136,2.4099495,-0.7916424,-0.8991879,4.5783834,4.5612936
7,1980,1.395,10.1562996,0.754,100.5501022,0.3328944,2.3180943,-0.2823629,4.6106563,749,1979,107,0.138892,0.0723207,2.3702812,-0.259289,-0.7916424,4.6012454,4.5783834
7,1981,1.712,11.4474001,0.7553,99.5580978,0.5376623,2.4377627,-0.2806403,4.6007414,750,1980,107,0.3328944,0.138892,2.3180943,-0.2823629,-0.259289,4.6106563,4.6012454
7,1982,1.607,13.8097,0.6803,98.615097,0.4743691,2.6253712,-0.3852214,4.5912242,751,1981,107,0.5376623,0.3328944,2.4377627,-0.2806403,-0.2823629,4.6007414,4.6106563
7,1983,1.655,13.1138,0.678,100.030098,0.503801,2.5736651,-0.388608,4.6054711,752,1982,107,0.4743691,0.5376623,2.6253712,-0.3852214,-0.2806403,4.5912242,4.6007414
7,1984,1.6390001,13.5972996,0.7093,101.1132965,0.4940863,2.6098711,-0.3434767,4.6162415,753,1983,107,0.503801,0.4743691,2.5736651,-0.388608,-0.3852214,4.6054711,4.5912242
7,1977,0.648,23.7486,0.5858,95.7071991,-0.4338646,3.1675236,-0.5347769,4.5612936,754,1984,108, , , , , , , 
7,1978,0.595,24.8118992,0.5836,97.3569031,-0.5191938,3.2113233,-0.5385395,4.5783834,755,1977,108,-0.4338646, ,3.1675236,-0.5347769, ,4.5612936, 
7,1979,0.648,23.5333996,1.1327,99.6082993,-0.4338646,3.1584206,0.1246041,4.6012454,756,1978,108,-0.5191938,-0.4338646,3.2113233,-0.5385395,-0.5347769,4.5783834,4.5612936
7,1980,0.669,25.3038998,1.0775,100.5501022,-0.4019712,3.2309585,0.0746435,4.6106563,757,1979,108,-0.4338646,-0.5191938,3.1584206,0.1246041,-0.5385395,4.6012454,4.5783834
7,1981,0.748,24.0531998,0.9887,99.5580978,-0.2903523,3.180268,-0.0113644,4.6007414,758,1980,108,-0.4019712,-0.4338646,3.2309585,0.0746435,0.1246041,4.6106563,4.6012454
7,1982,0.744,24.7047005,0.8612,98.615097,-0.2957142,3.2069936,-0.1494285,4.5912242,759,1981,108,-0.2903523,-0.4019712,3.180268,-0.0113644,0.0746435,4.6007414,4.6106563
7,1983,0.767,24.0431004,0.7773,100.030098,-0.2652684,3.179848,-0.2519289,4.6054711,760,1982,108,-0.2957142,-0.2903523,3.2069936,-0.1494285,-0.0113644,4.5912242,4.6007414
7,1984,0.824,23.9267998,0.9389,101.1132965,-0.1935848,3.1749992,-0.0630463,4.6162415,761,1983,108,-0.2652684,-0.2957142,3.179848,-0.2519289,-0.1494285,4.6054711,4.5912242
7,1977,4.7420001,10.2996998,1.2939,96.3899994,1.556459,2.3321147,0.2576609,4.5684023,762,1984,109, , , , , , , 
7,1978,4.96,10.3787003,1.3694,98.6078033,1.6014057,2.3397555,0.3143727,4.5911503,763,1977,109,1.556459, ,2.3321147,0.2576609, ,4.5684023, 
7,1979,5.1459999,10.5851002,1.4332,100.3583984,1.6382197,2.3594475,0.3599097,4.608748,764,1978,109,1.6014057,1.556459,2.3397555,0.3143727,0.2576609,4.5911503,4.5684023
7,1980,5.4289999,10.7233,1.4141001,100.183403,1.6917549,2.3724189,0.3464933,4.6070027,765,1979,109,1.6382197,1.6014057,2.3594475,0.3599097,0.3143727,4.608748,4.5911503
7,1981,5.4429998,11.2023001,1.3161,98.6743011,1.6943303,2.4161191,0.2746728,4.5918245,766,1980,109,1.6917549,1.6382197,2.3724189,0.3464933,0.3599097,4.6070027,4.608748
7,1982,5.6199999,10.6793003,1.223,99.3806992,1.7263316,2.3683074,0.2013069,4.598958,767,1981,109,1.6943303,1.6917549,2.4161191,0.2746728,0.3464933,4.5918245,4.6070027
7,1983,5.6630001,10.7749996,1.1919,100.5633011,1.7339538,2.3772285,0.1755487,4.6107874,768,1982,109,1.7263316,1.6943303,2.3683074,0.2013069,0.2746728,4.598958,4.5918245
7,1984,5.697,10.6653996,1.2924,101.6801987,1.7399397,2.3670049,0.256501,4.6218324,769,1983,109,1.7339538,1.7263316,2.3772285,0.1755487,0.2013069,4.6107874,4.598958
1,1977,5.6929998,25.7399006,0.9681,127.1640015,1.7392373,3.2480423,-0.0324199,4.8454776,770,1984,110, , , , , , , 
1,1978,5.5929999,23.7875996,0.9648,127.3865967,1.7215158,3.1691644,-0.0358345,4.8472266,771,1977,110,1.7392373, ,3.2480423,-0.0324199, ,4.8454776, 
1,1979,5.2610002,22.7549,0.8962,124.6424026,1.6603211,3.1247804,-0.1095917,4.825449,772,1978,110,1.7215158,1.7392373,3.1691644,-0.0358345,-0.0324199,4.8472266,4.8454776
1,1980,4.579,23.2910995,0.8825,118.9132004,1.5214807,3.1480713,-0.1249965,4.7783937,773,1979,110,1.6603211,1.7215158,3.1247804,-0.1095917,-0.0358345,4.825449,4.8472266
1,1981,4.2189999,22.2591991,0.9658,99.3575974,1.4395981,3.1027553,-0.0347985,4.5987253,774,1980,110,1.5214807,1.6603211,3.1480713,-0.1249965,-0.1095917,4.7783937,4.825449
1,1982,3.6459999,25.1686993,0.8046,97.2427979,1.2936306,3.2256012,-0.21741,4.5772109,775,1981,110,1.4395981,1.5214807,3.1027553,-0.0347985,-0.1249965,4.5987253,4.7783937
1,1983,3.25,26.6653996,0.678,97.194397,1.178655,3.2833669,-0.388608,4.5767131,776,1982,110,1.2936306,1.4395981,3.2256012,-0.21741,-0.0347985,4.5772109,4.5987253
1,1984,2.6370001,28.3670006,0.498,99.9861984,0.9696419,3.3452265,-0.6971552,4.605032,777,1983,110,1.178655,1.2936306,3.2833669,-0.388608,-0.21741,4.5767131,4.5772109
4,1977,2.0280001,27.2528992,0.2108,116.0500031,0.7070501,3.3051598,-1.5568454,4.7540212,778,1984,111, , , , , , , 
4,1978,2.013,24.5921993,0.3266,114.25,0.6996261,3.2024293,-1.1190192,4.738389,779,1977,111,0.7070501, ,3.3051598,-1.5568454, ,4.7540212, 
4,1979,1.989,23.382,0.3217,110.8499985,0.687632,3.1519666,-1.1341358,4.708178,780,1978,111,0.6996261,0.7070501,3.2024293,-1.1190192,-1.5568454,4.738389,4.7540212
4,1980,1.773,22.0417995,0.2854,104.4499969,0.572673,3.0929406,-1.2538636,4.6487083,781,1979,111,0.687632,0.6996261,3.1519666,-1.1341358,-1.1190192,4.708178,4.738389
4,1981,1.6619999,22.9619007,0.2386,94.5999985,0.5080217,3.1338363,-1.4329667,4.5496573,782,1980,111,0.572673,0.687632,3.0929406,-1.2538636,-1.1341358,4.6487083,4.708178
4,1982,1.385,23.8057003,0.2,89.8499985,0.3257001,3.169925,-1.6094379,4.4981418,783,1981,111,0.5080217,0.572673,3.1338363,-1.4329667,-1.2538636,4.5496573,4.6487083
4,1983,1.1720001,25.6821995,0.171,88.6999969,0.1587117,3.2457981,-1.7660917,4.48526,784,1982,111,0.3257001,0.5080217,3.169925,-1.6094379,-1.4329667,4.4981418,4.5496573
4,1984,1.097,26.0709,0.1301,87.1500015,0.0925792,3.2608197,-2.0394518,4.4676309,785,1983,111,0.1587117,0.3257001,3.2457981,-1.7660917,-1.6094379,4.48526,4.4981418
6,1977,3.4289999,21.9379005,0.4373,106.8729019,1.2322687,3.0882158,-0.8271358,4.6716404,786,1984,112, , , , , , , 
6,1978,3.085,21.1797009,0.4176,108.6912003,1.1265516,3.0530431,-0.8732312,4.6885109,787,1977,112,1.2322687, ,3.0882158,-0.8271358, ,4.6716404, 
6,1979,3.0829999,21.6257992,0.3866,107.0384979,1.1259031,3.0738871,-0.9503648,4.6731887,788,1978,112,1.1265516,1.2322687,3.0530431,-0.8732312,-0.8271358,4.6885109,4.6716404
6,1980,3.0710001,21.3412991,0.3732,103.4251022,1.1220033,3.0606441,-0.9856408,4.6388478,789,1979,112,1.1259031,1.1265516,3.0738871,-0.9503648,-0.8732312,4.6731887,4.6885109
6,1981,2.4760001,23.5629005,0.3309,98.1857986,0.9066444,3.1596735,-1.105939,4.5868616,790,1980,112,1.1220033,1.1259031,3.0606441,-0.9856408,-0.9503648,4.6388478,4.6731887
6,1982,1.723,23.6345997,0.268,92.0669022,0.544067,3.1627116,-1.3167683,4.5225153,791,1981,112,0.9066444,1.1220033,3.1596735,-1.105939,-0.9856408,4.5868616,4.6388478
6,1983,1.487,24.4648991,0.1994,89.8429031,0.3967607,3.1972394,-1.6124425,4.4980626,792,1982,112,0.544067,0.9066444,3.1627116,-1.3167683,-1.105939,4.5225153,4.5868616
6,1984,1.291,24.1618004,0.1513,88.4592972,0.2554171,3.184773,-1.8884907,4.4825425,793,1983,112,0.3967607,0.544067,3.1972394,-1.6124425,-1.3167683,4.4980626,4.5225153
5,1976,1.824,23.2961998,0.2204,93.9499969,0.6010319,3.1482902,-1.5123112,4.5427628,794,1984,113, , , , , , , 
5,1977,1.919,22.2000008,0.2093,96.75,0.6518042,3.1000924,-1.5639867,4.5721302,795,1976,113,0.6010319, ,3.1482902,-1.5123112, ,4.5427628, 
5,1978,1.933,22.5797005,0.2094,101.4000015,0.6590732,3.1170514,-1.563509,4.6190729,796,1977,113,0.6518042,0.6010319,3.1000924,-1.5639867,-1.5123112,4.5721302,4.5427628
5,1979,1.816,23.4643993,0.2183,102.3000031,0.5966363,3.1554844,-1.521885,4.6279097,797,1978,113,0.6590732,0.6518042,3.1170514,-1.563509,-1.5639867,4.6190729,4.5721302
5,1980,1.603,21.9764996,0.1875,100.5500031,0.4718769,3.0899737,-1.6739764,4.6106553,798,1979,113,0.5966363,0.6590732,3.1554844,-1.521885,-1.563509,4.6279097,4.6190729
5,1981,1.308,23.0191994,0.1674,95.4250031,0.2684992,3.1363287,-1.7873691,4.5583405,799,1980,113,0.4718769,0.5966363,3.0899737,-1.6739764,-1.521885,4.6106553,4.6279097
5,1982,1.03,25.0576992,0.1267,97.125,0.0295588,3.2211812,-2.0659332,4.5759988,800,1981,113,0.2684992,0.4718769,3.1363287,-1.7873691,-1.6739764,4.5583405,4.6106553
5,1983,0.749,26.0664997,0.1068,105.9250031,-0.2890163,3.2606509,-2.2367973,4.6627312,801,1982,113,0.0295588,0.2684992,3.2211812,-2.0659332,-1.7873691,4.5759988,4.5583405
8,1977,0.575,24.0739002,0.0739,120.5774002,-0.5533853,3.1811283,-2.6050425,4.7922916,802,1983,114, , , , , , , 
8,1978,0.554,23.7087002,0.0723,119.3105011,-0.5905905,3.1658421,-2.6269312,4.7817292,803,1977,114,-0.5533853, ,3.1811283,-2.6050425, ,4.7922916, 
8,1979,0.58,23.4351006,0.072,117.8746033,-0.5447272,3.1542349,-2.6310892,4.7696214,804,1978,114,-0.5905905,-0.5533853,3.1658421,-2.6269312,-2.6050425,4.7817292,4.7922916
8,1980,0.489,23.0382004,0.0647,100,-0.7153928,3.1371536,-2.7379942,4.6051702,805,1979,114,-0.5447272,-0.5905905,3.1542349,-2.6310892,-2.6269312,4.7696214,4.7817292
8,1981,0.471,21.4069004,0.0563,92.6621017,-0.7528972,3.0637133,-2.8770607,4.5289598,806,1980,114,-0.7153928,-0.5447272,3.1371536,-2.7379942,-2.6310892,4.6051702,4.7696214
8,1982,1.0549999,10.8961,0.0468,91.270401,0.0535407,2.3884048,-3.061872,4.5138264,807,1981,114,-0.7528972,-0.7153928,3.0637133,-2.8770607,-2.7379942,4.5289598,4.6051702
8,1983,0.44,27.4643002,0.0407,94.671402,-0.8209805,3.312887,-3.2015271,4.5504122,808,1982,114,0.0535407,-0.7528972,2.3884048,-3.061872,-2.8770607,4.5138264,4.5289598
8,1984,0.463,30.7164993,0.0372,97.9029999,-0.7700282,3.4247999,-3.2914464,4.5839772,809,1983,114,-0.8209805,0.0535407,3.312887,-3.2015271,-3.061872,4.5504122,4.5138264
8,1977,1.86,17.7334003,0.2389,120.5774002,0.6205765,2.8754499,-1.4317102,4.7922916,810,1984,115, , , , , , , 
8,1978,1.847,17.2786999,0.2212,119.3105011,0.6135627,2.8494744,-1.508688,4.7817292,811,1977,115,0.6205765, ,2.8754499,-1.4317102, ,4.7922916, 
8,1979,1.738,17.1168995,0.2107,117.8746033,0.552735,2.8400662,-1.5573199,4.7696214,812,1978,115,0.6135627,0.6205765,2.8494744,-1.508688,-1.4317102,4.7817292,4.7922916
8,1980,1.5700001,17.5074997,0.1874,100,0.4510756,2.8626294,-1.6745099,4.6051702,813,1979,115,0.552735,0.6135627,2.8400662,-1.5573199,-1.508688,4.7696214,4.7817292
8,1981,1.346,20.4505005,0.155,92.6621017,0.2971372,3.0180073,-1.8643302,4.5289598,814,1980,115,0.4510756,0.552735,2.8626294,-1.6745099,-1.5573199,4.6051702,4.7696214
8,1982,1.368,20.3735008,0.1386,91.270401,0.3133498,3.014235,-1.9761631,4.5138264,815,1981,115,0.2971372,0.4510756,3.0180073,-1.8643302,-1.6745099,4.5289598,4.6051702
8,1983,1.358,18.8066006,0.1279,94.671402,0.306013,2.9342079,-2.0565066,4.5504122,816,1982,115,0.3133498,0.2971372,3.014235,-1.9761631,-1.8643302,4.5138264,4.5289598
8,1984,1.469,17.8696995,0.1342,97.9029999,0.3845819,2.8831065,-2.008424,4.5839772,817,1983,115,0.306013,0.3133498,2.9342079,-2.0565066,-1.9761631,4.5504122,4.5138264
8,1977,1.924,19.9748993,0.3072,117.6335983,0.6544064,2.9944766,-1.1802562,4.7675748,818,1984,116, , , , , , , 
8,1978,1.918,19.7248001,0.3144,120.3662033,0.651283,2.9818769,-1.1570892,4.7905388,819,1977,116,0.6544064, ,2.9944766,-1.1802562, ,4.7675748, 
8,1979,1.949,19.0902996,0.3315,119.0711975,0.6673164,2.9491804,-1.1041275,4.7797217,820,1978,116,0.651283,0.6544064,2.9818769,-1.1570892,-1.1802562,4.7905388,4.7675748
8,1980,1.9579999,19.4351006,0.3466,114.8955002,0.6719235,2.9670808,-1.0595839,4.7440228,821,1979,116,0.6673164,0.651283,2.9491804,-1.1041275,-1.1570892,4.7797217,4.7905388
8,1981,1.758,19.2656002,0.2853,98.7770004,0.5641768,2.9583211,-1.254214,4.592865,822,1980,116,0.6719235,0.6673164,2.9670808,-1.0595839,-1.1041275,4.7440228,4.7797217
8,1982,1.651,20.9419994,0.243,92.4301987,0.5013812,3.0417566,-1.4146938,4.526454,823,1981,116,0.5641768,0.6719235,2.9583211,-1.254214,-1.0595839,4.592865,4.7440228
8,1983,1.63,21.0270004,0.2155,91.8371964,0.48858,3.0458074,-1.5347943,4.5200176,824,1982,116,0.5013812,0.5641768,3.0417566,-1.4146938,-1.254214,4.526454,4.592865
8,1984,1.645,22.0181999,0.1978,95.2099991,0.4977404,3.0918694,-1.6204989,4.5560851,825,1983,116,0.48858,0.5013812,3.0458074,-1.5347943,-1.4146938,4.5200176,4.526454
3,1977,10.8240004,18.3647995,2.3443,107.4791031,2.3817658,2.9104357,0.8519869,4.6772966,826,1984,117, , , , , , , 
3,1978,10.6090002,19.1534996,2.3636999,108.9188004,2.3617027,2.9524856,0.8602282,4.6906028,827,1977,117,2.3817658, ,2.9104357,0.8519869, ,4.6772966, 
3,1979,10.6639996,19.3349991,2.4823999,111.5590973,2.3668735,2.9619169,0.9092258,4.7145543,828,1978,117,2.3617027,2.3817658,2.9524856,0.8602282,0.8519869,4.6906028,4.6772966
3,1980,8.5880003,19.1560001,2.214,100,2.1503658,2.952616,0.7948008,4.6051702,829,1979,117,2.3668735,2.3617027,2.9619169,0.9092258,0.8602282,4.7145543,4.6906028
3,1981,7.7290001,22.4141006,2.086,99.3964996,2.0449796,3.1096902,0.7352483,4.5991168,830,1980,117,2.1503658,2.3668735,2.952616,0.7948008,0.9092258,4.6051702,4.7145543
3,1982,7.2020001,21.6280003,2.0488999,99.2930984,1.9743588,3.0739887,0.717303,4.5980759,831,1981,117,2.0449796,2.1503658,3.1096902,0.7352483,0.7948008,4.5991168,4.6051702
3,1983,7.0760002,21.7176991,2.043,107.0929031,1.9567088,3.0781276,0.7144193,4.6736965,832,1982,117,1.9743588,2.0449796,3.0739887,0.717303,0.7352483,4.5980759,4.5991168
3,1984,6.7729998,21.3738995,2.1782999,113.4570999,1.9129441,3.0621705,0.7785447,4.7314248,833,1983,117,1.9567088,1.9743588,3.0781276,0.7144193,0.717303,4.6736965,4.5980759
8,1976,4.027,14.3738003,0.3986,116.8156967,1.3930217,2.6654072,-0.9197968,4.7605972,834,1984,118, , , , , , , 
8,1977,3.79,15.0236998,0.417,118.2222977,1.332366,2.7096288,-0.8746691,4.7725668,835,1976,118,1.3930217, ,2.6654072,-0.9197968, ,4.7605972, 
8,1978,4.0430002,14.9687004,0.6444,120.155098,1.3969871,2.7059615,-0.4394356,4.7887836,836,1977,118,1.332366,1.3930217,2.7096288,-0.8746691,-0.9197968,4.7725668,4.7605972
8,1979,4.9580002,15.1323004,0.9722,118.8319016,1.6010025,2.7168314,-0.0281938,4.77771,837,1978,118,1.3969871,1.332366,2.7059615,-0.4394356,-0.8746691,4.7887836,4.7725668
8,1980,4.7690001,15.4628,0.6506,111.9163971,1.5621367,2.7384372,-0.4298602,4.717752,838,1979,118,1.6010025,1.3969871,2.7168314,-0.0281938,-0.4394356,4.77771,4.7887836
8,1981,4.427,15.3374996,0.5422,97.5540009,1.4877222,2.7303009,-0.6121203,4.5804062,839,1980,118,1.5621367,1.6010025,2.7384372,-0.4298602,-0.0281938,4.717752,4.77771
8,1982,4.0500002,16.1760998,0.4127,92.1981964,1.3987169,2.7835348,-0.8850343,4.5239406,840,1981,118,1.4877222,1.5621367,2.7303009,-0.6121203,-0.4298602,4.5804062,4.717752
8,1983,3.8269999,16.9556999,0.3452,92.4040985,1.3420812,2.8306041,-1.0636313,4.5261712,841,1982,118,1.3987169,1.4877222,2.7835348,-0.8850343,-0.6121203,4.5239406,4.5804062
2,1977,2.2190001,41.6654015,0.3679,109.875,0.7970567,3.729671,-0.9999441,4.6993432,842,1983,119, , , , , , , 
2,1978,2.177,28.3199005,0.3584,109.875,0.7779478,3.3435647,-1.0261056,4.6993432,843,1977,119,0.7970567, ,3.729671,-0.9999441, ,4.6993432, 
2,1979,1.983,28.7493992,0.3548,111.6750031,0.6846108,3.3586168,-1.0362011,4.7155929,844,1978,119,0.7779478,0.7970567,3.3435647,-1.0261056,-0.9999441,4.6993432,4.6993432
2,1980,1.965,27.1354008,0.3525,108.25,0.6754923,3.3008392,-1.0427047,4.6844435,845,1979,119,0.6846108,0.7779478,3.3586168,-1.0362011,-1.0261056,4.7155929,4.6993432
2,1981,1.863,24.5027008,0.309,97.25,0.6221881,3.1987834,-1.174414,4.5772848,846,1980,119,0.6754923,0.6846108,3.3008392,-1.0427047,-1.0362011,4.6844435,4.7155929
2,1982,1.5420001,25.5926991,0.2576,89.4749985,0.4330803,3.2423072,-1.3563472,4.4939594,847,1981,119,0.6221881,0.6754923,3.1987834,-1.174414,-1.0427047,4.5772848,4.6844435
2,1983,1.42,25.3738003,0.2208,91.6500015,0.3506568,3.2337172,-1.5104979,4.5179768,848,1982,119,0.4330803,0.6221881,3.2423072,-1.3563472,-1.174414,4.4939594,4.5772848
2,1984,1.265,23.2838001,0.2011,94.1750031,0.2350721,3.1477578,-1.603953,4.5451546,849,1983,119,0.3506568,0.4330803,3.2337172,-1.5104979,-1.3563472,4.5179768,4.4939594
9,1977,1.13,22.9090004,0.1883,105.5970001,0.1222176,3.1315298,-1.6697189,4.6596298,850,1984,120, , , , , , , 
9,1978,1.115,22.7145004,0.1974,108.3964005,0.1088544,3.1230035,-1.6225232,4.6857948,851,1977,120,0.1222176, ,3.1315298,-1.6697189, ,4.6596298, 
9,1979,1.117,23.9824009,0.2649,110.9044037,0.1106465,3.1773202,-1.3284029,4.7086687,852,1978,120,0.1088544,0.1222176,3.1230035,-1.6225232,-1.6697189,4.6857948,4.6596298
9,1980,1.224,24.9015007,0.2947,104.972702,0.2021242,3.2149282,-1.2217973,4.6537004,853,1979,120,0.1106465,0.1088544,3.1773202,-1.3284029,-1.6225232,4.7086687,4.6857948
9,1981,1.1799999,23.6553993,0.2536,96.0252991,0.1655144,3.1635914,-1.371997,4.5646119,854,1980,120,0.2021242,0.1106465,3.2149282,-1.2217973,-1.3284029,4.6537004,4.7086687
9,1982,1.61,24.0294991,0.2633,91.8038025,0.4762342,3.1792822,-1.3344612,4.5196538,855,1981,120,0.1655144,0.2021242,3.1635914,-1.371997,-1.2217973,4.5646119,4.6537004
9,1983,1.501,25.0074005,0.2373,92.4875031,0.4061316,3.2191718,-1.4384302,4.5270734,856,1982,120,0.4762342,0.1655144,3.1792822,-1.3344612,-1.371997,4.5196538,4.5646119
9,1984,1.47,24.1847,0.2448,96.0539017,0.3852624,3.1857202,-1.4073137,4.5649095,857,1983,120,0.4061316,0.4762342,3.2191718,-1.4384302,-1.3344612,4.5270734,4.5196538
9,1977,1.255,25.9437008,0.2615,104.5512009,0.2271356,3.2559288,-1.341321,4.6496768,858,1984,121, , , , , , , 
9,1978,1.334,23.2266998,0.2502,107.5437012,0.2881819,3.1453025,-1.3854947,4.6778975,859,1977,121,0.2271356, ,3.2559288,-1.341321, ,4.6496768, 
9,1979,1.368,23.5224991,0.3159,110.0803986,0.3133498,3.1579573,-1.1523296,4.701211,860,1978,121,0.2881819,0.2271356,3.1453025,-1.3854947,-1.341321,4.6778975,4.6496768
9,1980,1.395,25.4445,0.296,108.9508972,0.3328944,3.2364995,-1.2173958,4.6908975,861,1979,121,0.3133498,0.2881819,3.1579573,-1.1523296,-1.3854947,4.701211,4.6778975
9,1981,1.404,26.1105003,0.384,98.2966003,0.3393253,3.2623374,-0.9571127,4.5879893,862,1980,121,0.3328944,0.3133498,3.2364995,-1.2173958,-1.1523296,4.6908975,4.701211
9,1982,1.345,27.7334995,0.3303,92.5936966,0.296394,3.3226411,-1.107754,4.5282211,863,1981,121,0.3393253,0.3328944,3.2623374,-0.9571127,-1.2173958,4.5879893,4.6908975
9,1983,1.3150001,29.1194992,0.2976,91.5326004,0.2738367,3.371408,-1.212005,4.516695,864,1982,121,0.296394,0.3393253,3.3226411,-1.107754,-0.9571127,4.5282211,4.5879893
9,1984,1.296,29.4030991,0.2763,94.6980972,0.2592826,3.3811002,-1.286268,4.550694,865,1983,121,0.2738367,0.296394,3.371408,-1.212005,-1.107754,4.516695,4.5282211
9,1976,3.0539999,28.2073002,0.5398,103.7668991,1.1164522,3.3395808,-0.6165566,4.6421471,866,1984,122, , , , , , , 
9,1977,3.1600001,25.7612991,0.5627,106.9041977,1.1505721,3.2488732,-0.5750087,4.6719332,867,1976,122,1.1164522, ,3.3395808,-0.6165566, ,4.6421471, 
9,1978,3.073,25.4160004,0.6591,109.4623032,1.1226543,3.235379,-0.41688,4.69558,868,1977,122,1.1505721,1.1164522,3.2488732,-0.5750087,-0.6165566,4.6719332,4.6421471
9,1979,3.0090001,26.4507999,0.6394,111.9345016,1.1016078,3.2752864,-0.447225,4.7179141,869,1978,122,1.1226543,1.1505721,3.235379,-0.41688,-0.5750087,4.69558,4.6719332
9,1980,2.721,25.7973003,0.5309,100,1.0009995,3.2502699,-0.6331816,4.6051702,870,1979,122,1.1016078,1.1226543,3.2752864,-0.447225,-0.41688,4.7179141,4.69558
9,1981,2.2379999,29.4372005,0.4483,93.186203,0.8055826,3.3822591,-0.8022926,4.5345998,871,1980,122,1.0009995,1.1016078,3.2502699,-0.6331816,-0.447225,4.6051702,4.7179141
9,1982,1.766,30.7266006,0.3666,90.8163986,0.5687171,3.4251287,-1.0034839,4.5088401,872,1981,122,0.8055826,1.0009995,3.3822591,-0.8022926,-0.6331816,4.5345998,4.6051702
9,1983,1.673,31.1674004,0.352,93.6812973,0.5146184,3.4393728,-1.0441241,4.5398984,873,1982,122,0.5687171,0.8055826,3.4251287,-1.0034839,-0.8022926,4.5088401,4.5345998
9,1976,0.612,18.3722992,0.1227,103.7668991,-0.491023,2.9108441,-2.0980129,4.6421471,874,1983,123, , , , , , , 
9,1977,0.626,18.1238003,0.1423,106.9041977,-0.4684049,2.8972261,-1.9498178,4.6719332,875,1976,123,-0.491023, ,2.9108441,-2.0980129, ,4.6421471, 
9,1978,0.638,18.5935993,0.139,109.4623032,-0.449417,2.9228175,-1.9732814,4.69558,876,1977,123,-0.4684049,-0.491023,2.8972261,-1.9498178,-2.0980129,4.6719332,4.6421471
9,1979,0.656,19.7903996,0.1307,111.9345016,-0.4215945,2.9851971,-2.0348506,4.7179141,877,1978,123,-0.449417,-0.4684049,2.9228175,-1.9732814,-1.9498178,4.69558,4.6719332
9,1980,0.659,18.8542995,0.1186,100,-0.4170318,2.9367409,-2.1319988,4.6051702,878,1979,123,-0.4215945,-0.449417,2.9851971,-2.0348506,-1.9732814,4.7179141,4.69558
9,1981,0.632,20.2861996,0.1083,93.186203,-0.4588659,3.0099409,-2.2228501,4.5345998,879,1980,123,-0.4170318,-0.4215945,2.9367409,-2.1319988,-2.0348506,4.6051702,4.7179141
9,1982,0.632,20.1776009,0.1195,90.8163986,-0.4588659,3.0045731,-2.124439,4.5088401,880,1981,123,-0.4588659,-0.4170318,3.0099409,-2.2228501,-2.1319988,4.5345998,4.6051702
9,1983,0.633,18.9379997,0.1156,93.6812973,-0.4572848,2.9411705,-2.1576192,4.5398984,881,1982,123,-0.4588659,-0.4588659,3.0045731,-2.124439,-2.2228501,4.5088401,4.5345998
2,1977,0.142,34.4033012,0.072,110.0250015,-1.9519281,3.5381525,-2.6310892,4.7007074,882,1983,124, , , , , , , 
2,1978,0.134,32.7509003,0.0754,109.4250031,-2.0099154,3.4889305,-2.5849481,4.6952395,883,1977,124,-1.9519281, ,3.5381525,-2.6310892, ,4.7007074, 
